device name,device type,product id,shortname,fullname,type [options...] \| (min/max),uom,writeable,discovery entityid v3.4, discovery entityid
FR120,Thermostat,191,seltemp,selected room temperature,short (>=0<=30),C,true,number.thermostat_hc1_selected_room_temperature,number.thermostat_hc1_seltemp
FR120,Thermostat,191,currtemp,current room temperature,short (>=-3199<=3199),C,false,sensor.thermostat_hc1_current_room_temperature,sensor.thermostat_hc1_currtemp
FW120,Thermostat,192,errorcode,error code,string, ,false,sensor.thermostat_error_code,sensor.thermostat_errorcode
FW120,Thermostat,192,lastcode,last error code,string, ,false,sensor.thermostat_last_error_code,sensor.thermostat_lastcode
FW120,Thermostat,192,datetime,date/time,string, ,true,sensor.thermostat_date/time,sensor.thermostat_datetime
FW120,Thermostat,192,hybridstrategy,hybrid control strategy,enum [co2 optimized\|cost optimized\|outside temp switched\|co2 cost mix], ,true,select.thermostat_hybrid_control_strategy,select.thermostat_hybridstrategy
FW120,Thermostat,192,switchovertemp,outside switchover temperature,int (>=-20<=20),C,true,number.thermostat_outside_switchover_temperature,number.thermostat_switchovertemp
FW120,Thermostat,192,energycostratio,energy cost ratio,uint (>=0<=20), ,true,number.thermostat_energy_cost_ratio,number.thermostat_energycostratio
FW120,Thermostat,192,fossilefactor,fossile energy factor,uint (>=0<=5), ,true,number.thermostat_fossile_energy_factor,number.thermostat_fossilefactor
FW120,Thermostat,192,electricfactor,electric energy factor,uint (>=0<=5), ,true,number.thermostat_electric_energy_factor,number.thermostat_electricfactor
FW120,Thermostat,192,delayboiler,delay boiler support,uint (>=5<=120),minutes,true,number.thermostat_delay_boiler_support,number.thermostat_delayboiler
FW120,Thermostat,192,tempdiffboiler,temp diff boiler support,uint (>=1<=99),C,true,number.thermostat_temp_diff_boiler_support,number.thermostat_tempdiffboiler
FW120,Thermostat,192,wwcharge,charge,boolean, ,true,switch.thermostat_charge,switch.thermostat_wwcharge
FW120,Thermostat,192,seltemp,selected room temperature,short (>=0<=30),C,true,number.thermostat_hc1_selected_room_temperature,number.thermostat_hc1_seltemp
FW120,Thermostat,192,currtemp,current room temperature,short (>=-3199<=3199),C,false,sensor.thermostat_hc1_current_room_temperature,sensor.thermostat_hc1_currtemp
RT800,Thermostat,3,errorcode,error code,string, ,false,sensor.thermostat_error_code,sensor.thermostat_errorcode
RT800,Thermostat,3,lastcode,last error code,string, ,false,sensor.thermostat_last_error_code,sensor.thermostat_lastcode
RT800,Thermostat,3,datetime,date/time,string, ,false,sensor.thermostat_date/time,sensor.thermostat_datetime
RT800,Thermostat,3,seltemp,selected room temperature,short (>=0<=30),C,true,number.thermostat_hc1_selected_room_temperature,number.thermostat_hc1_seltemp
RT800,Thermostat,3,currtemp,current room temperature,short (>=-3199<=3199),C,false,sensor.thermostat_hc1_current_room_temperature,sensor.thermostat_hc1_currtemp
RC100H,Thermostat,200,errorcode,error code,string, ,false,sensor.thermostat_error_code,sensor.thermostat_errorcode
RC100H,Thermostat,200,lastcode,last error code,string, ,false,sensor.thermostat_last_error_code,sensor.thermostat_lastcode
RC100H,Thermostat,200,datetime,date/time,string, ,false,sensor.thermostat_date/time,sensor.thermostat_datetime
RC100H,Thermostat,200,seltemp,selected room temperature,short (>=0<=30),C,true,number.thermostat_hc1_selected_room_temperature,number.thermostat_hc1_seltemp
RC100H,Thermostat,200,currtemp,current room temperature,short (>=-3199<=3199),C,false,sensor.thermostat_hc1_current_room_temperature,sensor.thermostat_hc1_currtemp
MM10,Mixer,69,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_wwc4_flow_temperature_(TC1),sensor.mixer_wwc4_flowtemphc
MM10,Mixer,69,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_wwc4_mixing_valve_actuator_(VC1),sensor.mixer_wwc4_valvestatus
MM10,Mixer,69,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_wwc4_setpoint_flow_temperature,number.mixer_wwc4_flowsettemp
MM10,Mixer,69,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_wwc4_pump_status_(PC1),switch.mixer_wwc4_pumpstatus
MM10,Mixer,69,activated,activated,boolean, ,true,switch.mixer_wwc4_activated,switch.mixer_wwc4_activated
MM10,Mixer,69,valvesettime,time to set valve,uint (>=10<=120),seconds,true,number.mixer_wwc4_time_to_set_valve,number.mixer_wwc4_valvesettime
IPM,Mixer,100,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_wwc4_flow_temperature_(TC1),sensor.mixer_wwc4_flowtemphc
IPM,Mixer,100,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_wwc4_mixing_valve_actuator_(VC1),sensor.mixer_wwc4_valvestatus
IPM,Mixer,100,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_wwc4_setpoint_flow_temperature,number.mixer_wwc4_flowsettemp
IPM,Mixer,100,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_wwc4_pump_status_(PC1),switch.mixer_wwc4_pumpstatus
IPM,Mixer,100,flowtempvf,flow temperature in header (T0/Vf),ushort (>=0<=3199),C,false,sensor.mixer_wwc4_flow_temperature_in_header_(T0/Vf),sensor.mixer_wwc4_flowtempvf
IPM,Mixer,102,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_wwc4_flow_temperature_(TC1),sensor.mixer_wwc4_flowtemphc
IPM,Mixer,102,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_wwc4_mixing_valve_actuator_(VC1),sensor.mixer_wwc4_valvestatus
IPM,Mixer,102,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_wwc4_setpoint_flow_temperature,number.mixer_wwc4_flowsettemp
IPM,Mixer,102,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_wwc4_pump_status_(PC1),switch.mixer_wwc4_pumpstatus
IPM,Mixer,102,flowtempvf,flow temperature in header (T0/Vf),ushort (>=0<=3199),C,false,sensor.mixer_wwc4_flow_temperature_in_header_(T0/Vf),sensor.mixer_wwc4_flowtempvf
MM50,Mixer,159,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_hc1_flow_temperature_(TC1),sensor.mixer_hc1_flowtemphc
MM50,Mixer,159,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_hc1_mixing_valve_actuator_(VC1),sensor.mixer_hc1_valvestatus
MM50,Mixer,159,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_hc1_setpoint_flow_temperature,number.mixer_hc1_flowsettemp
MM50,Mixer,159,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_hc1_pump_status_(PC1),switch.mixer_hc1_pumpstatus
MM100,Mixer,160,wwtemp,current temperature,ushort (>=0<=3199),C,false,sensor.mixer_wwc1_current_temperature,sensor.mixer_wwc1_wwtemp
MM100,Mixer,160,pumpstatus,pump status in assigned wwc (PC1),boolean, ,false,binary_sensor.mixer_wwc1_pump_status_in_assigned_wwc_(PC1),binary_sensor.mixer_wwc1_pumpstatus
MM100,Mixer,160,wwtempstatus,temperature switch in assigned wwc (MC1),int (>=-126<=126), ,false,sensor.mixer_wwc1_temperature_switch_in_assigned_wwc_(MC1),sensor.mixer_wwc1_wwtempstatus
MM100,Mixer,160,wwmaxtemp,maximum temperature,uint (>=0<=254),C,true,number.mixer_wwc1_maximum_temperature,number.mixer_wwc1_wwmaxtemp
MM100,Mixer,160,wwdifftemp,start differential temperature,int (>=-126<=126),C,true,number.mixer_wwc1_start_differential_temperature,number.mixer_wwc1_wwdifftemp
MM100,Mixer,160,wwdisinfectiontemp,disinfection temperature,uint (>=0<=254),C,true,number.mixer_wwc1_disinfection_temperature,number.mixer_wwc1_wwdisinfectiontemp
MM100,Mixer,160,wwredtemp,reduced temperature,uint (>=0<=254),C,true,number.mixer_wwc1_reduced_temperature,number.mixer_wwc1_wwredtemp
MM100,Mixer,160,wwrequiredtemp,required temperature,uint (>=0<=254),C,true,number.mixer_wwc1_required_temperature,number.mixer_wwc1_wwrequiredtemp
MM100,Mixer,160,wwcircpump,circulation pump available,boolean, ,true,switch.mixer_circulation_pump_available,switch.mixer_wwcircpump
MM100,Mixer,160,wwcircmode,circulation pump mode,enum [off\|on\|auto\|own prog], ,true,select.mixer_wwc1_circulation_pump_mode,select.mixer_wwc1_wwcircmode
MM200,Mixer,161,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_hc1_flow_temperature_(TC1),sensor.mixer_hc1_flowtemphc
MM200,Mixer,161,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_hc1_mixing_valve_actuator_(VC1),sensor.mixer_hc1_valvestatus
MM200,Mixer,161,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_hc1_setpoint_flow_temperature,number.mixer_hc1_flowsettemp
MM200,Mixer,161,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_hc1_pump_status_(PC1),switch.mixer_hc1_pumpstatus
MZ100,Mixer,193,flowtemphc,flow temperature (TC1),ushort (>=0<=3199),C,false,sensor.mixer_hc1_flow_temperature_(TC1),sensor.mixer_hc1_flowtemphc
MZ100,Mixer,193,valvestatus,mixing valve actuator (VC1),int (>=-100<=100),%,false,sensor.mixer_hc1_mixing_valve_actuator_(VC1),sensor.mixer_hc1_valvestatus
MZ100,Mixer,193,flowsettemp,setpoint flow temperature,uint (>=0<=254),C,true,number.mixer_hc1_setpoint_flow_temperature,number.mixer_hc1_flowsettemp
MZ100,Mixer,193,pumpstatus,pump status (PC1),boolean, ,true,switch.mixer_hc1_pump_status_(PC1),switch.mixer_hc1_pumpstatus
MP100,Mixer,204,pooltemp,pool temperature,short (>=-3199<=3199),C,false,sensor.mixer_pool_temperature,sensor.mixer_pooltemp
MP100,Mixer,204,poolshuntstatus,pool shunt status opening/closing,enum [stopped\|opening\|closing\|open\|close], ,false,sensor.mixer_pool_shunt_status_opening/closing,sensor.mixer_poolshuntstatus
MP100,Mixer,204,poolshunt,pool shunt open/close (0% = pool / 100% = heat),uint (>=0<=100),%,false,sensor.mixer_pool_shunt_open/close_(0%_=_pool_/_100%_=_heat),sensor.mixer_poolshunt
SM10,Solar,73,collectortemp,collector temperature (TS1),short (>=-3199<=3199),C,false,sensor.solar_collector_temperature_(TS1),sensor.solar_collectortemp
SM10,Solar,73,cylbottomtemp,cylinder bottom temperature (TS2),short (>=-3199<=3199),C,false,sensor.solar_cylinder_bottom_temperature_(TS2),sensor.solar_cylbottomtemp
SM10,Solar,73,solarpump,pump (PS1),boolean, ,false,binary_sensor.solar_pump_(PS1),binary_sensor.solar_solarpump
SM10,Solar,73,pumpworktime,pump working time,time (>=0<=65533),minutes,false,sensor.solar_pump_working_time,sensor.solar_pumpworktime
SM10,Solar,73,cylmaxtemp,maximum cylinder temperature,uint (>=0<=254),C,true,number.solar_maximum_cylinder_temperature,number.solar_cylmaxtemp
SM10,Solar,73,collectorshutdown,collector shutdown,boolean, ,false,binary_sensor.solar_collector_shutdown,binary_sensor.solar_collectorshutdown
SM10,Solar,73,cylheated,cyl heated,boolean, ,false,binary_sensor.solar_cyl_heated,binary_sensor.solar_cylheated
SM10,Solar,73,solarpumpmod,pump modulation (PS1),uint (>=0<=100),%,false,sensor.solar_pump_modulation_(PS1),sensor.solar_solarpumpmod
SM10,Solar,73,pumpminmod,minimum pump modulation,uint (>=0<=100),%,true,number.solar_minimum_pump_modulation,number.solar_pumpminmod
SM10,Solar,73,turnondiff,pump turn on difference,uint (>=0<=254),C,true,number.solar_pump_turn_on_difference,number.solar_turnondiff
SM10,Solar,73,turnoffdiff,pump turn off difference,uint (>=0<=254),C,true,number.solar_pump_turn_off_difference,number.solar_turnoffdiff
SM10,Solar,73,solarpower,actual solar power,short (>=-31999<=31999),W,false,sensor.solar_actual_solar_power,sensor.solar_solarpower
SM10,Solar,73,energylasthour,energy last hour,ulong (>=0<=39321),Wh,false,sensor.solar_energy_last_hour,sensor.solar_energylasthour
SM10,Solar,73,maxflow,maximum solar flow,uint (>=0<=25),l/min,true,number.solar_maximum_solar_flow,number.solar_maxflow
SM10,Solar,73,wwmintemp,minimum temperature,uint (>=0<=254),C,true,number.solar_minimum_temperature,number.solar_wwmintemp
SM10,Solar,73,solarenabled,solarmodule enabled,boolean, ,true,switch.solar_solarmodule_enabled,switch.solar_solarenabled
ISM1,Solar,101,collectortemp,collector temperature (TS1),short (>=-3199<=3199),C,false,sensor.solar_collector_temperature_(TS1),sensor.solar_collectortemp
ISM1,Solar,101,cylbottomtemp,cylinder bottom temperature (TS2),short (>=-3199<=3199),C,false,sensor.solar_cylinder_bottom_temperature_(TS2),sensor.solar_cylbottomtemp
ISM1,Solar,101,solarpump,pump (PS1),boolean, ,false,binary_sensor.solar_pump_(PS1),binary_sensor.solar_solarpump
ISM1,Solar,101,pumpworktime,pump working time,time (>=0<=65533),minutes,false,sensor.solar_pump_working_time,sensor.solar_pumpworktime
ISM1,Solar,101,cylmaxtemp,maximum cylinder temperature,uint (>=0<=254),C,true,number.solar_maximum_cylinder_temperature,number.solar_cylmaxtemp
ISM1,Solar,101,collectorshutdown,collector shutdown,boolean, ,false,binary_sensor.solar_collector_shutdown,binary_sensor.solar_collectorshutdown
ISM1,Solar,101,cylheated,cyl heated,boolean, ,false,binary_sensor.solar_cyl_heated,binary_sensor.solar_cylheated
ISM1,Solar,101,cylmiddletemp,cylinder middle temperature (TS3),short (>=-3199<=3199),C,false,sensor.solar_cylinder_middle_temperature_(TS3),sensor.solar_cylmiddletemp
ISM1,Solar,101,retheatassist,return temperature heat assistance (TS4),short (>=-3199<=3199),C,false,sensor.solar_return_temperature_heat_assistance_(TS4),sensor.solar_retheatassist
ISM1,Solar,101,heatassistvalve,heat assistance valve (M1),boolean, ,false,binary_sensor.solar_heat_assistance_valve_(M1),binary_sensor.solar_heatassistvalve
ISM1,Solar,101,energylasthour,energy last hour,ulong (>=0<=39321),Wh,false,sensor.solar_energy_last_hour,sensor.solar_energylasthour
ISM2,Solar,103,collectortemp,collector temperature (TS1),short (>=-3199<=3199),C,false,sensor.solar_collector_temperature_(TS1),sensor.solar_collectortemp
ISM2,Solar,103,cylbottomtemp,cylinder bottom temperature (TS2),short (>=-3199<=3199),C,false,sensor.solar_cylinder_bottom_temperature_(TS2),sensor.solar_cylbottomtemp
ISM2,Solar,103,solarpump,pump (PS1),boolean, ,false,binary_sensor.solar_pump_(PS1),binary_sensor.solar_solarpump
ISM2,Solar,103,pumpworktime,pump working time,time (>=0<=65533),minutes,false,sensor.solar_pump_working_time,sensor.solar_pumpworktime
ISM2,Solar,103,cylmaxtemp,maximum cylinder temperature,uint (>=0<=254),C,true,number.solar_maximum_cylinder_temperature,number.solar_cylmaxtemp
ISM2,Solar,103,collectorshutdown,collector shutdown,boolean, ,false,binary_sensor.solar_collector_shutdown,binary_sensor.solar_collectorshutdown
ISM2,Solar,103,cylheated,cyl heated,boolean, ,false,binary_sensor.solar_cyl_heated,binary_sensor.solar_cylheated
ISM2,Solar,103,cylmiddletemp,cylinder middle temperature (TS3),short (>=-3199<=3199),C,false,sensor.solar_cylinder_middle_temperature_(TS3),sensor.solar_cylmiddletemp
ISM2,Solar,103,retheatassist,return temperature heat assistance (TS4),short (>=-3199<=3199),C,false,sensor.solar_return_temperature_heat_assistance_(TS4),sensor.solar_retheatassist
ISM2,Solar,103,heatassistvalve,heat assistance valve (M1),boolean, ,false,binary_sensor.solar_heat_assistance_valve_(M1),binary_sensor.solar_heatassistvalve
ISM2,Solar,103,energylasthour,energy last hour,ulong (>=0<=39321),Wh,false,sensor.solar_energy_last_hour,sensor.solar_energylasthour
SM50,Solar,162,collectortemp,collector temperature (TS1),short (>=-3199<=3199),C,false,sensor.solar_collector_temperature_(TS1),sensor.solar_collectortemp
SM50,Solar,162,cylbottomtemp,cylinder bottom temperature (TS2),short (>=-3199<=3199),C,false,sensor.solar_cylinder_bottom_temperature_(TS2),sensor.solar_cylbottomtemp
SM50,Solar,162,solarpump,pump (PS1),boolean, ,false,binary_sensor.solar_pump_(PS1),binary_sensor.solar_solarpump
SM50,Solar,162,pumpworktime,pump working time,time (>=0<=65533),minutes,false,sensor.solar_pump_working_time,sensor.solar_pumpworktime
